x,y,z,c,t
1948,1110,1235,7,4
2099,1016,281,3,2
1007,1160,2296,4,4
1942,115,1915,5,1
730,768,648,7,3
2468,921,1318,4,1
247,1321,1042,5,1
524,1897,538,5,4
2180,1835,2103,7,3
323,637,2229,8,3
1150,1394,970,1,1
1184,1901,1386,5,1
188,2147,1309,5,4
1670,1875,1043,5,3
229,2131,37,4,3
404,2201,411,7,8
479,1941,1567,8,9
1248,1210,766,6,1
105,22,2407,4,2
1537,2099,1933,6,3
2435,701,1180,0,0
1005,367,138,6,7
756,701,1430,3,2
1461,146,1536,7,11
1845,2084,1358,8,6
1458,785,1703,7,4
2328,147,2396,8,5
1070,158,1853,8,4
524,2003,513,8,5
2136,1595,2069,8,8
421,926,1933,2,2
1281,1107,683,7,7
2413,2306,872,5,4
1581,1048,2201,6,11
334,1524,92,5,3
1032,593,909,7,2
1924,2286,1650,8,5
519,535,319,4,2
508,1429,1188,5,3
971,2391,1989,3,2
1719,589,1835,4,0
80,976,1669,4,2
478,944,1219,5,1
133,599,2023,7,2
1926,1930,1449,5,2
1029,2412,883,2,1
1736,1823,2121,4,2
884,306,602,4,3
102,250,379,1,1
1644,1050,1784,7,12
1446,1745,1461,7,9
2317,1280,51,1,1
978,638,1430,4,3
2057,211,1879,2,1
9,1702,2279,3,1
2329,2328,1308,4,3
1458,1507,1409,4,1
1747,1647,1217,6,1
1147,336,1542,7,4
1654,763,2489,8,8
2080,516,1692,6,9
197,2375,36,8,3
1325,616,769,6,3
170,2421,220,6,2
631,374,705,6,3
2492,2279,2276,6,2
1309,484,2281,5,3
1011,2400,1066,3,4
1061,423,2294,4,4
1110,1146,1928,5,4
2245,1791,1238,4,2
1552,970,396,1,1
1078,1821,2036,3,2
445,1929,1274,7,3
180,841,1541,8,5
927,1228,2385,2,2
2059,2336,225,4,3
386,1991,518,5,2
393,22,804,8,7
660,1194,1268,5,5
1686,871,903,4,3
668,2238,79,6,7
1253,784,897,8,3
1414,1936,1394,4,4
1192,943,791,7,3
1673,1227,1647,8,10
1858,90,678,9,5
1417,1738,1972,10,10
2253,250,2205,8,3
395,1586,1357,8,3
2305,871,643,0,0
329,856,604,0,0
2121,1021,722,1,1
1577,1451,1977,7,4
2460,1574,1558,5,10
712,1071,1203,4,3
1344,1304,1562,6,6
793,1700,664,4,5
170,79,591,5,3
1318,2407,68,5,5
25,1505,1889,3,1
305,326,109,3,2
1569,2360,1877,7,5
1066,1956,1057,8,9
1983,1182,637,4,3
1315,1496,2331,3,3
444,1891,1702,8,9
1715,673,171,6,2
2359,2212,907,4,3
715,56,2464,4,3
2500,2024,1480,8,3
2448,399,2399,6,3
557,1166,127,1,0
1936,1813,1747,8,4
2217,458,1481,0,0
378,2401,1750,5,4
2209,691,2340,6,6
1914,1386,456,2,1
995,2264,1840,8,10
2002,89,1598,0,0
1651,1854,1288,7,1
269,1487,2373,12,12
1656,320,1787,5,4
334,815,2028,7,3
843,992,290,7,2
1758,2424,21,4,3
1026,787,986,3,2
2225,214,80,6,4
423,2287,2481,3,3
99,660,1870,4,0
1055,2100,1031,4,2
917,599,1231,6,3
1748,2335,2244,5,3
182,2482,2119,6,5
2224,1403,1019,7,4
33,2263,2315,5,3
1284,1794,1906,6,6
854,794,1786,6,2
953,739,47,3,2
1964,2135,1877,4,3
402,258,2384,6,5
1931,1505,412,2,1
673,1097,1481,7,7
212,124,1313,4,3
1086,1048,112,4,2
1027,186,1124,4,2
294,572,87,8,5
857,1388,986,7,8
2143,1478,2387,5,3
1904,343,1641,3,2
1713,1188,477,3,4
1812,1013,1950,5,2
2385,617,485,8,4
2239,2131,1534,5,3
975,1629,292,3,3
1241,1484,1174,8,10
521,1738,1731,2,1
505,1195,1258,5,3
1796,1733,2281,4,4
1269,1725,2317,6,2
1512,123,540,7,3
2008,1169,1846,8,1
76,383,1222,7,3
1675,509,2111,4,2
314,1962,2070,4,1
1639,740,1688,4,3
290,356,742,8,3
1267,2159,950,2,2
1370,19,1033,7,2
2320,782,765,7,5
1014,6,1582,8,4
363,743,406,8,8
2398,1049,721,5,5
2339,2345,1432,7,6
1161,2316,1770,9,10
73,777,257,3,2
1425,1371,587,6,3
1629,1250,100,8,4
969,1129,892,10,8
1977,1797,694,7,6
2000,2423,2426,6,7
336,2154,2250,6,6
130,490,2134,0,0
1400,2418,1479,6,3
1084,1004,1176,6,4
432,1417,1920,7,4
1449,858,450,2,2
248,1932,765,2,1
1229,2435,850,7,5
1297,1407,1816,6,4
1398,1102,79,8,2
11,2309,2345,9,5
2079,348,1072,5,5
690,917,701,5,3
733,1618,2147,5,3
2326,327,2220,3,3
505,2292,173,7,5
2311,2213,567,8,11
2471,295,1135,4,2
863,1040,2433,3,1
608,1702,2440,7,4
1505,241,2129,6,3
864,1123,1009,3,1
736,226,187,3,2
421,2470,239,8,5
1947,142,787,5,6
1644,662,1344,5,3
820,442,284,4,2
1423,1718,1666,7,5
1823,1013,60,7,5
1038,1600,120,5,1
1299,2133,2131,4,5
2254,2028,1143,4,3
1864,457,1837,8,4
1151,862,825,8,4
2072,2202,2347,7,2
348,2462,1516,8,6
1314,35,785,2,1
404,2352,354,6,3
686,330,887,4,2
1763,842,22,7,1
263,2225,2049,4,3
1016,790,1572,8,7
1064,1144,2017,1,0
1506,2052,1674,5,1
831,1950,1550,6,4
716,1619,1200,0,0
312,488,1221,5,3
2167,1010,898,7,4
958,2407,1810,7,7
2254,649,240,4,4
2105,405,2228,6,6
533,2166,2346,5,2
1681,1845,222,6,2
470,1407,663,6,4
499,1786,1420,4,2
83,523,2002,6,7
671,2057,1859,6,3
1827,497,236,6,3
216,2439,2110,8,3
1370,1720,1090,4,4
333,90,304,5,1
363,738,2248,6,4
712,2125,891,8,9
1407,524,1769,7,3
2449,2135,2358,4,1
1819,526,2268,4,5
1525,2204,1779,5,3
1771,1049,1367,7,2
699,2085,378,5,2
454,741,1718,6,5
1331,648,887,6,3
507,2405,2132,8,9
2432,229,1414,4,2
2008,1643,783,8,7
31,314,1653,7,3
1892,997,1446,5,6
2011,2028,608,5,3
611,1557,861,5,2
2148,311,802,7,6
2481,2129,581,4,4
2307,1065,1972,2,2
110,2071,2288,2,2
2379,2076,1492,0,0
1669,938,284,7,4
1023,829,1516,6,2
1874,2018,1287,9,8
1146,1992,1467,7,3
1875,1231,1641,8,6
563,2242,873,2,1
490,1561,920,4,2
2330,2062,1907,1,0
1714,214,1169,7,4
1026,477,1639,8,7
301,2339,1125,9,4
1519,2240,2419,2,1
211,1818,2331,4,3
1085,1476,2201,7,3
2255,1693,696,8,7
1322,416,1785,6,4
365,2362,275,2,2
1819,2115,288,8,2
548,1431,721,7,6
1519,809,1484,7,6
499,2212,346,4,3
2470,125,1321,2,1
1505,268,1997,1,0
962,300,596,5,2
667,1562,610,5,4
500,320,1127,8,6
419,213,405,7,3
1575,1813,1485,3,2
1181,1368,2320,5,2
2237,2014,813,1,0
1142,1933,2130,4,3
1443,1485,900,4,2
1065,359,1383,8,7
635,2143,223,4,3
235,1255,2010,7,9
909,1842,663,1,1
969,728,1352,7,6
2346,107,1409,4,3
1313,689,2074,8,1
1959,1668,1693,7,6
2129,1669,271,4,2
1331,1567,2023,8,9
837,122,1565,7,3
2075,1125,28,1,0
1875,2078,2384,4,1
2056,484,388,7,6
333,163,211,8,5
981,289,988,8,2
834,653,1350,4,2
1635,266,1410,8,4
1517,374,2413,6,2
1727,1405,2256,4,2
1910,2436,1831,8,3
2142,1376,1359,4,2
1295,1600,1533,5,3
1202,1426,2297,8,4
399,1986,1215,6,4
1477,765,75,6,6
521,1513,608,8,5
1403,1158,4,5,4
2082,1866,2003,2,2
1422,2206,540,4,2
2348,245,715,8,4
156,210,2196,7,3
232,1928,2411,8,5
1662,5,1978,6,5
654,1829,204,4,2
2304,211,1196,5,2
659,398,1082,8,9
1520,393,206,2,1
524,2266,2003,8,8
2081,969,795,11,7
1127,52,1129,3,3
2354,688,2444,8,9
1030,1729,2064,5,2
769,1533,1119,8,4
1939,1394,524,7,1
86,271,1138,4,3
875,624,2449,7,5
960,847,469,6,2
1336,164,1604,11,3
1400,400,617,4,3
1310,2221,1563,6,4
335,360,196,8,7
2151,2183,1321,3,2
1693,2471,899,1,1
1787,2245,932,4,3
1879,295,1297,8,5
578,2378,1282,4,3
842,2169,1363,9,2
1140,1580,1144,7,3
646,835,744,4,1
940,1498,1030,4,4
1704,2419,2096,8,3
1251,1112,1603,4,2
813,971,1634,8,3
2230,661,2044,1,0
2304,215,1903,0,0
1383,1273,790,8,4
116,2151,545,7,3
1369,930,1782,3,1
774,141,1407,7,6
2021,1570,706,7,6
1495,1034,1405,4,4
1208,1488,997,2,2
2491,1917,2347,6,5
1425,1835,1867,5,2
565,602,2079,6,3
2274,2010,178,0,0
1576,2053,598,3,1
2277,1663,1778,6,7
369,2163,890,8,7
1694,118,931,5,4
1780,974,1378,8,2
443,2367,1525,3,1
1576,336,1640,5,3
1102,999,2135,3,2
1701,111,533,6,1
2288,375,939,1,0
2391,1355,217,5,4
493,240,1141,5,5
1606,528,1063,6,1
1591,1775,167,6,7
1502,1137,2113,1,0
1457,425,2378,6,4
1942,2332,734,6,1
108,769,2409,8,5
1376,2387,661,8,4
605,1211,2016,6,1
2486,519,1448,5,4
2096,104,1624,9,4
2492,413,641,5,1
1165,462,2101,3,2
1940,1866,2100,4,3
904,1602,738,5,6
1427,1574,1273,6,3
291,2138,314,2,2
2203,1755,229,1,2
2,1288,390,5,5
1486,820,1107,4,0
2398,975,466,4,1
1744,2322,1894,2,1
1631,1066,2134,7,4
1926,1785,779,6,3
91,82,1648,6,10
536,19,1034,3,2
1525,2131,2231,4,4
747,2042,1373,0,0
2322,1449,1141,1,2
2102,2136,555,6,4
64,1250,464,3,3
1411,2346,225,7,4
2180,1427,198,6,6
309,1854,372,8,3
281,2079,2309,4,6
1229,1998,1981,3,2
2203,286,780,4,2
179,25,258,5,4
2216,764,1248,3,2
859,984,53,4,2
2181,2033,2170,8,8
508,2298,249,8,2
2489,1465,2019,4,3
1736,722,2228,1,1
2320,456,1396,7,7
2480,237,1809,9,9
2032,345,498,4,2
2457,1667,142,8,9
197,1382,2009,5,1
1331,940,1344,8,4
666,1409,239,9,4
1782,192,1993,6,5
1608,2289,1409,8,7
1626,276,731,4,2
2450,477,1189,5,5
1037,2237,117,5,5
845,1298,1123,8,3
2446,505,605,7,8
1349,1597,2209,5,4
1024,1373,1057,7,8
1793,2208,983,6,4
803,1142,1429,5,5
1873,1138,150,1,1
314,404,1402,8,2
1834,497,2046,3,1
1134,2008,286,6,3
1984,419,2234,4,2
1273,1257,1717,4,1
1761,1568,2290,9,7
2055,834,1369,8,6
1022,850,879,8,5
1344,2162,1387,6,9
1459,962,2357,6,3
2040,305,1855,8,4
156,1848,969,8,7
1605,509,994,6,0
1444,1501,1450,7,2
1695,1587,766,2,2
1196,2185,313,4,4
1323,1762,1105,8,3
1861,1213,1965,4,4
115,122,1635,1,1
2164,2459,2098,4,2
246,1293,1512,7,3
2241,530,1982,5,2
377,2050,565,8,4
274,1817,649,6,4
2143,329,783,2,0
1221,173,1584,8,9
363,192,1585,5,2
1710,785,432,5,3
758,754,699,5,3
822,331,521,4,3
2132,2244,982,12,5
2376,2493,1081,8,4
1715,483,36,5,3
2184,1342,1259,8,6
2237,1189,119,4,2
1125,1934,2004,2,1
1841,2200,595,9,5
941,105,1673,6,4
959,1065,1354,6,5
1044,941,2014,8,6
1031,1068,289,5,4
790,2494,1452,7,5
1168,2269,30,1,1
1353,1973,1938,6,7
2373,2466,69,7,2
856,23,30,4,3
646,1579,2410,4,6
1482,926,2298,8,7
2308,1158,633,4,2
90,1234,496,6,8
1083,890,1305,6,5
461,1522,594,5,8
1793,988,244,7,1
75,1616,2132,6,5
212,1342,1647,8,8
205,2011,553,8,3
1578,2332,115,4,1
758,1021,1144,8,7
562,319,329,8,5
1395,1761,53,0,0
803,2405,564,6,2
1670,1763,2087,4,2
2352,2406,123,5,1
933,1187,1928,7,6
2371,1547,235,7,3
722,1575,2472,7,8
207,1322,1657,7,1
1953,1105,2183,8,4
515,244,2176,6,3
932,1034,60,6,3
1443,546,550,7,6
1249,716,1070,4,5
1246,1446,849,4,3
1910,538,700,4,3
1854,578,2438,8,4
676,2403,38,4,0
122,523,294,9,2
965,310,2405,7,8
1093,1099,775,7,6
2312,2277,651,6,3
962,1909,1688,8,6
686,726,2490,7,5
1612,1003,1773,1,1
1057,1031,73,8,5
741,689,1845,7,4
387,2194,1158,7,5
749,1746,108,6,4
658,460,2101,5,3
1546,2034,453,7,3
729,2024,1711,1,0
714,1801,484,4,2
2111,50,931,7,6
2005,1906,186,5,1
381,330,2306,7,5
1074,2418,1302,8,5
118,2331,792,3,2
1434,1947,2334,6,5
1017,2136,1788,5,2
489,1284,1985,8,7
1909,2367,2124,5,5
1988,1671,2368,5,4
1557,832,1687,4,2
1031,1134,670,8,5
2435,1963,1277,2,2
872,1981,1002,3,3
1572,1943,345,4,2
1337,1257,2008,7,4
452,2310,1465,4,3
1015,348,2295,7,3
2116,511,2076,3,2
2127,1461,1342,5,3
1303,1961,1494,6,3
1792,406,411,5,2
1501,163,1459,5,1
2315,2218,2334,4,3
357,2049,1075,0,0
2333,1718,976,5,2
1831,389,2436,5,3
780,27,1391,8,2
1805,1358,906,6,4
1107,8,2420,5,5
1312,1084,714,5,3
476,712,1611,8,6
316,1698,662,8,7
2376,885,1352,5,1
25,1531,92,6,3
681,2464,133,4,2
2211,785,876,5,1
264,1718,1183,6,2
944,1511,1552,3,1
74,947,918,5,3
1415,9,355,5,2
1959,1281,383,6,3
808,110,1947,7,3
2075,1335,111,3,2
1534,2447,553,4,4
1425,551,1678,8,4
981,2112,988,4,2
1334,1481,330,8,4
398,2096,1454,2,2
556,627,706,8,8
1245,1988,2323,7,4
1384,2262,279,8,5
191,186,646,4,3
1409,570,998,8,5
1595,604,2077,8,6
1324,847,854,8,8
580,1248,1646,4,6
2441,490,792,4,2
1325,424,1045,8,3
1543,1436,1111,5,5
1472,2126,1264,8,7
862,620,775,2,0
763,1912,1019,6,7
1293,533,865,8,3
1195,2186,198,7,4
1101,519,317,6,4
1961,1830,2068,2,1
417,2302,2012,6,5
1726,2442,1893,6,6
2054,1183,984,8,8
513,2383,842,5,2
1480,1893,1741,8,6
1045,2155,1373,3,2
1192,327,447,4,2
1968,8,248,14,4
824,1229,2133,4,3
969,1565,1283,0,0
269,77,2061,7,1
1115,496,574,5,3
1464,437,600,6,3
1979,2385,753,1,1
1563,526,2187,7,3
814,1817,1420,6,4
252,1961,1482,7,3
1286,2257,1903,5,2
1881,303,917,2,1
612,2057,981,3,1
86,318,419,6,7
2200,1577,1832,9,7
1097,2311,1866,5,3
1558,2258,2350,5,1
1575,651,399,2,1
1546,382,984,2,2
1206,183,1441,6,0
2302,2063,1554,4,2
1010,1189,95,4,5
1508,1129,1288,6,6
1605,347,1825,2,1
938,281,2393,8,6
2108,1485,1961,4,3
2219,1368,1335,7,5
2339,714,1199,4,2
2029,1276,2014,8,7
2487,1681,2322,7,3
1741,775,1362,2,2
2205,994,847,5,3
1166,1360,613,4,3
64,506,1441,7,3
481,730,892,5,3
450,546,172,9,9
1760,1876,1156,3,2
389,1654,1236,8,7
62,895,1389,6,5
455,1061,696,7,5
2308,1390,644,8,7
1653,2267,770,4,3
1459,1857,1214,5,4
1562,2021,298,6,5
866,935,687,7,4
1904,242,1799,9,6
384,360,863,7,4
1316,2189,1939,6,5
225,170,460,7,3
2217,741,2149,3,2
2331,902,1724,3,2
2059,1750,647,1,0
1149,1209,2347,8,5
1946,2171,550,6,2
741,1316,431,5,0
1683,710,791,7,4
1353,1548,2390,8,6
1506,1644,1018,5,4
1088,1984,1266,2,1
1443,566,558,8,6
1734,1323,2343,5,5
810,1299,318,6,6
88,1133,32,6,4
162,1783,1896,3,3
2335,1620,616,7,6
897,1756,248,4,2
104,1288,991,4,5
591,1760,319,3,2
680,366,725,2,2
2320,1793,566,3,2
2437,138,63,2,1
1094,2411,1744,7,7
1447,22,1265,7,6
1577,708,1978,8,2
1663,2057,2191,7,1
1544,2436,1105,6,2
2099,1665,2091,1,0
2233,1028,609,4,2
315,1442,191,5,3
2264,96,444,6,4
646,2350,9,1,1
762,2467,1632,7,4
2166,1160,1617,4,2
306,2311,2273,1,1
1029,2429,1867,7,3
221,831,809,7,3
1795,246,611,8,11
2421,1071,1843,4,2
1178,1418,2106,2,2
2072,1382,1479,7,1
1584,1194,774,5,2
407,1895,524,6,3
2230,1070,710,2,1
2062,2289,995,5,3
823,393,1337,8,7
1333,2473,1843,6,5
1181,1914,495,2,1
760,1423,1975,6,4
939,2324,2456,5,3
2053,1854,1607,1,0
230,2016,434,4,2
1867,1268,985,7,5
55,2017,922,7,5
394,1828,2494,6,3
457,2394,32,4,4
1462,929,1000,7,5
2462,838,2186,7,3
2193,1267,2050,6,3
15,214,1349,4,2
279,2498,1494,7,5
38,706,2211,1,1
778,1884,1782,8,5
1976,1824,452,7,6
675,2208,1788,7,7
1090,1790,468,1,1
1313,2291,431,6,4
2295,580,2300,3,1
725,2315,1036,7,4
1143,1632,622,8,3
1665,1586,526,7,6
2002,2217,762,3,2
1039,2183,865,5,3
2485,1643,366,4,1
1329,563,1339,4,3
264,918,1174,0,0
1760,497,45,7,4
210,683,2112,3,2
1715,1001,1993,9,7
2176,1621,430,5,3
1412,607,1496,3,2
1323,716,513,7,5
590,262,1271,6,5
396,197,521,8,4
1873,2194,213,6,3
2018,1701,1121,4,4
1936,704,573,6,5
119,301,2437,3,1
1496,2082,41,3,1
1753,890,730,7,3
1945,516,930,5,3
1911,614,994,4,4
1568,1082,712,0,0
1461,1272,1194,8,6
1384,2197,2087,4,3
1190,1641,2200,3,1
863,392,2442,1,1
1253,577,1704,2,2
2060,2341,563,1,2
2041,690,1903,4,3
2055,2457,1576,2,1
1828,2371,2340,6,10
7,38,1808,8,8
1779,2050,338,5,3
2111,2094,863,6,3
1863,2275,1630,5,3
480,539,1785,7,3
329,992,603,4,2
519,1142,2362,1,1
2347,269,1300,5,2
2279,1881,1428,5,1
637,1885,1374,8,4
195,1849,21,0,0
1360,1400,1391,5,2
1758,1774,988,2,3
737,602,1729,12,4
2485,283,365,6,3
187,1269,726,6,5
650,836,1883,8,4
861,420,1952,8,5
974,426,1901,2,0
330,2427,1746,3,2
2428,1710,2071,8,4
833,122,1593,0,0
1112,340,372,4,2
791,2180,1363,5,4
1629,1302,955,2,3
1711,1580,75,3,1
2398,679,1520,4,2
1550,2259,2064,4,2
2017,1983,82,5,3
675,824,177,6,6
1574,2098,2243,4,2
1292,712,2202,5,2
213,2049,2471,7,6
1095,2336,1820,5,3
2158,946,434,4,2
374,1049,37,6,2
1578,648,1039,6,2
750,1326,1043,2,1
1532,1180,1789,6,2
1614,978,2481,7,4
1753,1239,2447,5,3
1545,2230,451,8,6
2067,704,2428,6,3
336,782,630,5,2
1871,357,1634,8,5
2330,1187,831,7,5
2117,2125,1796,1,1
2148,1640,1302,7,3
181,1639,248,5,5
2112,2283,2120,5,8
1995,851,1172,3,1
161,460,546,8,2
1184,2234,1741,8,5
957,820,795,6,4
300,2135,1263,4,3
2382,2309,2125,8,5
1465,1393,1485,8,6
842,1443,2342,4,3
1168,122,308,6,5
1638,1019,1742,5,4
1700,1474,1863,5,5
1674,498,143,3,2
110,1203,2130,4,3
1146,1040,1666,4,3
1027,1257,2249,6,2
610,2382,293,5,4
444,1961,966,3,2
32,1719,548,6,5
270,2393,1910,6,5
2173,220,936,5,4
1936,294,360,3,3
1261,870,721,8,4
1566,1826,1546,6,2
175,711,1971,8,5
296,1897,1527,7,5
1861,1120,2161,6,6
1255,1890,1088,2,2
644,1156,610,4,2
1278,2295,2059,7,3
893,608,174,4,3
978,1630,738,2,2
1332,1628,492,0,0
350,1813,2123,5,2
1896,393,343,8,6
2191,413,1111,7,8
1815,946,1224,1,0
2217,1277,307,3,2
236,740,997,7,4
1025,1510,660,6,2
1336,1388,2227,5,2
1393,2145,355,8,6
1945,574,2292,5,3
2278,60,1375,3,3
1535,2151,514,8,6
926,1623,1393,4,2
727,1851,2318,2,1
1627,1107,1602,5,2
1711,1106,284,2,3
1506,590,1671,4,3
1652,2274,896,6,9
2057,1226,1366,4,4
617,892,1156,8,15
25,63,384,8,7
1855,1956,327,4,2
1399,1303,2400,2,2
907,427,238,3,2
2274,421,2206,8,6
1251,2298,2369,8,9
2234,729,793,4,2
251,23,178,1,1
2211,62,140,6,3
1548,2456,1846,6,2
739,2023,142,3,2
400,132,1115,7,4
883,1781,10,7,6
124,1259,1109,8,4
1425,351,2367,4,1
1176,1907,757,8,12
1083,1324,1038,5,1
1797,484,1749,5,5
456,500,523,3,2
747,2077,1967,6,4
1920,904,822,6,7
280,2169,968,7,4
1645,1275,2357,7,6
656,1989,1337,6,7
1223,1867,1751,7,2
1799,2352,2266,2,2
2128,2355,493,7,4
611,43,1180,4,3
1471,2288,1451,3,4
2478,114,1106,3,1
1413,243,628,7,2
2277,1663,1076,6,6
1102,1945,515,6,2
821,827,1984,3,2
2427,437,2274,4,2
374,1042,2418,8,5
817,61,294,8,4
1014,1955,1913,7,8
1576,1790,1076,8,4
1795,1338,289,1,2
447,1591,562,7,5
1998,1176,196,8,11
2012,803,2061,4,4
1607,818,1247,2,1
1647,894,1185,8,5
494,1689,1880,6,1
1874,641,626,7,2
1576,2490,703,6,5
117,55,365,8,9
452,538,1000,4,2
891,553,1098,3,1
279,120,1533,4,4
2408,1852,1608,8,5
1093,1578,134,2,1
1696,2117,905,4,2
1250,974,724,5,5
2159,432,324,10,7
1370,2318,394,6,4
1380,1668,62,7,7
98,505,954,7,6
732,2215,1431,6,4
430,1918,621,8,11
1187,2297,1665,5,6
2078,253,920,2,2
313,534,1931,5,3
698,229,2491,6,4
1250,464,2210,5,2
1107,41,610,6,8
556,1336,447,8,10
239,918,2044,4,3
756,727,2296,5,3
1656,769,1647,5,3
417,2444,2071,6,3
2012,190,1060,6,2
1189,39,1831,7,7
619,1710,1238,2,1
358,2430,2332,2,2
270,1277,774,2,1
1546,947,1743,5,3
1897,2480,586,4,3
1988,701,2072,5,4
1270,1619,182,4,2
398,934,968,4,2
1931,2371,1200,7,4
1555,904,1161,2,2
1567,1787,1523,1,1
944,647,1267,8,6
1004,2351,487,5,4
2102,120,269,3,2
1337,583,1543,4,3
2163,1216,2014,3,3
212,762,307,2,0
1068,2271,321,2,1
2382,308,757,5,2
805,259,618,8,5
778,314,2093,2,2
1871,959,608,7,11
1940,1290,258,8,4
831,68,811,7,6
1654,1825,659,2,1
1741,2225,1939,6,4
651,1150,663,1,1
1774,1854,480,3,2
1703,252,310,5,3
807,251,1191,1,1
1039,1295,521,8,11
1185,37,866,7,4
1432,1366,2320,5,2
2286,187,2254,7,3
2227,971,302,2,2
1408,2467,1819,8,2
163,986,1715,5,2
839,46,433,8,7
934,619,2457,7,6
516,365,1242,2,2
2463,1442,2357,5,1
416,1982,833,7,8
1538,1825,1525,4,2
555,2311,1222,5,2
251,838,2318,4,4
1120,559,440,5,5
2278,1772,457,7,4
1847,1111,23,3,2
159,1069,252,7,5
273,1375,1768,1,1
1405,1894,2079,2,2
31,788,1767,6,4
1602,601,1528,3,3
422,1465,1827,8,5
2054,2311,1592,6,4
480,722,1572,6,2
976,1594,149,6,3
1047,202,855,8,4
2213,1772,205,5,3
2467,1062,1948,2,1
473,2208,1449,4,2
1929,2273,2138,1,1
2222,713,243,4,3
1505,1282,1628,1,1
1034,1294,1377,4,3
1626,1320,952,7,3
2482,1463,468,7,9
961,376,2102,8,4
397,1513,856,7,6
2383,400,800,6,5
2008,269,855,7,4
2169,2390,2277,4,2
1766,2167,1606,3,3
2159,997,1394,3,2
414,1450,1931,5,0
1229,1590,743,1,2
1622,1376,1049,6,7
1462,300,1009,7,1
2312,2493,2394,9,6
949,757,1627,8,6
184,407,1185,4,4
228,1798,2266,5,2
2160,406,1450,7,5
865,1534,69,6,8
2168,132,298,5,4
743,863,566,7,4
1516,670,765,5,5
2315,12,2095,3,3
2384,1996,2360,6,3
1473,626,732,8,3
1287,449,1549,7,5
610,405,2324,5,4
122,1816,1930,5,3
60,1771,2188,8,4
2346,1640,1262,8,6
1359,2261,638,3,2
1270,140,580,6,3
101,1039,1655,8,4
206,2460,1714,4,2
1558,1858,1944,5,5
1286,2133,231,4,2
962,1975,1705,4,3
2338,2247,1601,7,4
349,904,340,7,4
2488,2005,907,2,1
1812,1548,2169,6,4
842,1481,9,8,3
1084,2403,724,4,3
1786,1848,1979,6,3
1819,2490,2222,5,5
51,1412,544,5,3
2111,1707,730,7,3
2258,2051,148,6,2
2101,557,2244,1,1
2168,1857,521,7,2
858,1016,2433,3,3
143,92,690,3,1
2336,1627,518,5,4
939,1096,668,8,7
894,799,1244,8,4
1297,1846,155,8,6
712,641,1683,6,4
2080,1413,1988,6,7
602,73,1714,5,3
548,278,402,10,4
1036,2405,1642,8,4
179,1493,330,1,0
332,1393,232,4,5
2430,6,1306,2,2
729,2397,1454,4,2
42,2137,654,0,0
2339,1123,1260,8,4
254,978,1515,5,2
518,1098,1780,9,5
2060,1472,895,2,1
1174,1168,1478,7,7
7,2402,1381,8,6
1050,1681,586,8,9
2144,1221,1124,8,5
2480,1811,1661,8,3
1020,718,1608,9,6
831,2367,1260,1,1
767,89,2145,4,2
775,1405,193,8,7
2071,2454,777,4,2
357,490,1512,5,4
2238,1221,79,2,1
1255,2402,1400,8,3
2070,2051,32,5,4
707,1936,2220,8,6
257,2217,351,6,4
2379,2121,2147,6,2
1496,1292,2174,4,2
1881,208,1293,5,5
143,1870,2005,7,7
22,394,1448,6,1
265,2088,594,2,1
110,2455,825,8,1
606,709,147,8,5
501,2250,2144,4,4
1784,2110,2060,6,5
147,60,1571,0,0
2372,1435,439,7,6
2363,637,1403,3,3
261,1560,1410,8,5
599,1712,1820,5,2
461,2346,1225,4,1
2310,2241,1788,6,5
835,31,979,7,5
1618,616,2075,7,1
1042,1005,618,11,10
1677,883,1730,7,4
725,970,2331,6,4
1620,1788,796,6,3
767,2413,2114,5,1
1630,2339,1714,6,2
2194,1485,72,8,4
280,2313,844,6,1
221,991,203,1,1
2045,2406,1658,6,2
2028,2288,1315,4,2
965,1880,1306,7,4
345,1553,416,5,5
1114,2424,2384,5,4
447,851,1510,5,3
784,866,2157,8,4
426,2054,58,2,1
1557,2449,1557,3,1
723,536,1161,8,6
718,389,364,6,2
2132,181,2200,4,3
1499,73,432,6,8
1342,1428,733,8,4
1093,1902,1599,2,2
601,1338,2261,7,6
633,2305,237,6,5
632,723,2395,6,2
1201,529,33,7,8
1717,16,2117,3,2
1430,2446,931,1,1
1018,240,228,6,2
388,1729,2079,4,5
1336,1543,1631,1,1
2383,883,1781,10,4
677,2037,1912,6,4
152,1823,1022,7,1
1563,2147,577,3,3
2201,1847,856,6,2
1906,400,890,3,2
1935,1541,433,3,2
1002,146,1282,2,2
97,2255,480,2,2
1836,20,931,3,3
2454,216,1393,6,6
325,1785,2150,6,4
1598,1586,766,2,2
1857,943,1422,1,0
2407,2255,333,6,6
519,2185,2454,2,2
1439,2096,1308,3,2
1461,1673,1443,6,2
120,1610,347,6,2
142,1542,2024,3,1
2322,2387,1197,7,5
901,706,1235,5,5
2405,579,1529,3,3
1603,1741,382,7,2
726,1842,434,7,4
1674,1032,1729,8,7
2187,229,516,6,4
865,869,545,4,2
908,902,1030,7,9
1151,709,1000,3,2
1641,689,1913,8,7
56,313,1773,3,2
1556,840,11,1,1
54,2305,973,2,1
1439,89,536,4,4
299,518,1782,8,9
627,882,1866,5,2
369,583,1757,2,1
2163,500,1822,6,4
1769,1698,2179,8,7
1894,70,1090,7,7
1656,619,2069,4,1
